run_key,seed_pair_index,seed_run_index,reference_seed,label_seed,scale,noise_fraction,noise_sigma,noise_realization,noise_seed,train_radial_rms,n_basis,n_affine_modes,n_diffusion_modes,regularization_strength,penalty_power,validation_selection_score,validation_observed_nrmse,validation_reduced_chi2,validation_latent_nrmse_radial,validation_hidden_nrmse_tangential,validation_hidden_nrmse_3d
seedpair03_ref20260905_label20260904_noise00500_rep004_seed2026085704,3,5,20260905,20260904,fiducial,0.05,13.213815471535316,4,2026085704,264.2763094307063,1795,3,1792,1e-06,2.0,8.64919441024554,0.148108317314648,8.64919441024554,0.1393255717889599,0.7057999555932408,0.5422562769328362
seedpair03_ref20260905_label20260904_noise00500_rep005_seed2026085705,3,6,20260905,20260904,fiducial,0.05,13.213815471535316,5,2026085705,264.2763094307063,1539,3,1536,1e-06,2.0,8.87393974158349,0.14990158345256,8.87393974158349,0.1405522140086326,0.6785964346342268,0.5220960879401428
seedpair03_ref20260905_label20260904_noise00500_rep006_seed2026085706,3,7,20260905,20260904,fiducial,0.05,13.213815471535316,6,2026085706,264.2763094307063,1795,3,1792,1e-06,2.0,8.316124734007323,0.1450668876638755,8.316124734007323,0.1380763166966751,0.6959519575501547,0.5347664904649532
seedpair03_ref20260905_label20260904_noise00500_rep007_seed2026085707,3,8,20260905,20260904,fiducial,0.05,13.213815471535316,7,2026085707,264.2763094307063,2050,3,2047,1e-06,2.0,8.073130117013482,0.1430398093335152,8.073130117013482,0.1338297231715913,0.6795022745036573,0.5220187974291792
seedpair03_ref20260905_label20260904_noise00500_rep008_seed2026085708,3,9,20260905,20260904,fiducial,0.05,13.213815471535316,8,2026085708,264.2763094307063,2050,3,2047,1e-06,2.0,8.124887071646738,0.1433095300762708,8.124887071646738,0.1373722581624223,0.6937543882550934,0.5330484063850909
seedpair03_ref20260905_label20260904_noise00500_rep009_seed2026085709,3,10,20260905,20260904,fiducial,0.05,13.213815471535316,9,2026085709,264.2763094307063,2050,3,2047,0.0001,2.0,8.525295053131622,0.1472783898696689,8.525295053131622,0.1394386145668962,0.5921533716514804,0.4576432944936916
seedpair03_ref20260905_label20260904_noise00500_rep010_seed2026085710,3,11,20260905,20260904,fiducial,0.05,13.213815471535316,10,2026085710,264.2763094307063,2050,3,2047,0.0001,2.0,8.682554471375807,0.1484134670333994,8.682554471375807,0.1391841225595607,0.5854568651491616,0.4526405007154524
seedpair03_ref20260905_label20260904_noise00500_rep011_seed2026085711,3,12,20260905,20260904,fiducial,0.05,13.213815471535316,11,2026085711,264.2763094307063,1795,3,1792,1e-06,2.0,8.130647525327074,0.1432938366684214,8.130647525327074,0.1343541413102561,0.6816250606833342,0.5236612270172497
seedpair03_ref20260905_label20260904_noise01000_rep000_seed2026085700,3,13,20260905,20260904,fiducial,0.1,26.427630943070632,0,2026085700,264.2763094307063,2050,3,2047,0.0001,2.0,3.0605826713156947,0.174899865171525,3.0605826713156947,0.1429810495126373,0.5976313471295078,0.4621717811285998
seedpair03_ref20260905_label20260904_noise01000_rep001_seed2026085701,3,14,20260905,20260904,fiducial,0.1,26.427630943070632,1,2026085701,264.2763094307063,2050,3,2047,0.0001,2.0,2.8651484236856484,0.169785538712685,2.8651484236856484,0.1442803634555552,0.5910301256476835,0.4574501900101933
seedpair03_ref20260905_label20260904_noise01000_rep002_seed2026085702,3,15,20260905,20260904,fiducial,0.1,26.427630943070632,2,2026085702,264.2763094307063,2050,3,2047,0.0001,2.0,3.1059929878585635,0.1767329419600566,3.1059929878585635,0.1474507517741232,0.5996428138465852,0.4642604084304449
seedpair03_ref20260905_label20260904_noise01000_rep003_seed2026085703,3,16,20260905,20260904,fiducial,0.1,26.427630943070632,3,2026085703,264.2763094307063,2050,3,2047,0.0001,2.0,3.1412200916820145,0.1786810503103167,3.1412200916820145,0.1466562071957727,0.5978863374308139,0.4628514487203553
seedpair03_ref20260905_label20260904_noise01000_rep004_seed2026085704,3,17,20260905,20260904,fiducial,0.1,26.427630943070632,4,2026085704,264.2763094307063,2050,3,2047,0.0001,2.0,3.1423862851282385,0.1778594377884558,3.1423862851282385,0.1445168537487176,0.5964753356001296,0.4615182978487911
seedpair03_ref20260905_label20260904_noise01000_rep005_seed2026085705,3,18,20260905,20260904,fiducial,0.1,26.427630943070632,5,2026085705,264.2763094307063,2050,3,2047,0.0001,2.0,3.2504584404022805,0.1806128676328298,3.2504584404022805,0.1470393080069613,0.589915528846609,0.4569991969156092
seedpair03_ref20260905_label20260904_noise01000_rep006_seed2026085706,3,19,20260905,20260904,fiducial,0.1,26.427630943070632,6,2026085706,264.2763094307063,2050,3,2047,0.0001,2.0,3.0503124101488024,0.1748735084858113,3.0503124101488024,0.1444205050637609,0.5925425693274795,0.4585900230118961
seedpair03_ref20260905_label20260904_noise01000_rep007_seed2026085707,3,20,20260905,20260904,fiducial,0.1,26.427630943070632,7,2026085707,264.2763094307063,2050,3,2047,0.0001,2.0,3.0011598598511435,0.173696370089434,3.0011598598511435,0.1414560791096457,0.5805055104368032,0.4492699974799563
seedpair03_ref20260905_label20260904_noise01000_rep008_seed2026085708,3,21,20260905,20260904,fiducial,0.1,26.427630943070632,8,2026085708,264.2763094307063,2050,3,2047,0.0001,2.0,2.950441840870216,0.1717760655211694,2.950441840870216,0.1426936321971141,0.5918553532470402,0.4578498724408733
seedpair03_ref20260905_label20260904_noise01000_rep009_seed2026085709,3,22,20260905,20260904,fiducial,0.1,26.427630943070632,9,2026085709,264.2763094307063,2050,3,2047,0.0001,2.0,3.0553259232191734,0.1759713760109254,3.0553259232191734,0.1468187773946483,0.6003566566228459,0.4647040272057533
seedpair03_ref20260905_label20260904_noise01000_rep010_seed2026085710,3,23,20260905,20260904,fiducial,0.1,26.427630943070632,10,2026085710,264.2763094307063,2050,3,2047,0.0001,2.0,3.138605722349336,0.1777986336266435,3.138605722349336,0.1460869862155017,0.5874908599555081,0.4550731618823243
seedpair03_ref20260905_label20260904_noise01000_rep011_seed2026085711,3,24,20260905,20260904,fiducial,0.1,26.427630943070632,11,2026085711,264.2763094307063,1795,3,1792,0.0001,2.0,3.285512628362777,0.1810712010738924,3.285512628362777,0.1460778835347037,0.5902725528151559,0.4571321764095028
seedpair03_ref20260905_label20260904_noise02000_rep000_seed2026085700,3,25,20260905,20260904,fiducial,0.2,52.855261886141264,0,2026085700,264.2763094307063,2050,3,2047,0.0001,2.0,1.650459845168856,0.2524219956976208,1.650459845168856,0.1634588857011416,0.621136942689154,0.4824023715410585
seedpair03_ref20260905_label20260904_noise02000_rep001_seed2026085701,3,26,20260905,20260904,fiducial,0.2,52.855261886141264,1,2026085701,264.2763094307063,2050,3,2047,0.0001,2.0,1.606142882037555,0.250315630342764,1.606142882037555,0.1646876232367312,0.604942377866036,0.4706311360492948
seedpair03_ref20260905_label20260904_noise02000_rep002_seed2026085702,3,27,20260905,20260904,fiducial,0.2,52.855261886141264,2,2026085702,264.2763094307063,2050,3,2047,0.0001,2.0,1.7248419396643058,0.2594523372852795,1.7248419396643058,0.1709170061151614,0.6229408194050178,0.4848326004576873
seedpair03_ref20260905_label20260904_noise02000_rep003_seed2026085703,3,28,20260905,20260904,fiducial,0.2,52.855261886141264,3,2026085703,264.2763094307063,2050,3,2047,0.0001,2.0,1.71739397651629,0.2615399068130405,1.71739397651629,0.1690761293769208,0.6208663789145628,0.4830276083861681
seedpair03_ref20260905_label20260904_noise02000_rep004_seed2026085704,3,29,20260905,20260904,fiducial,0.2,52.855261886141264,4,2026085704,264.2763094307063,1795,3,1792,0.0001,2.0,1.7251781675104765,0.2596004543736241,1.7251781675104765,0.1660096599647638,0.6193852658204251,0.4814808562870006
seedpair03_ref20260905_label20260904_noise02000_rep005_seed2026085705,3,30,20260905,20260904,fiducial,0.2,52.855261886141264,5,2026085705,264.2763094307063,2050,3,2047,0.0001,2.0,1.7880412514931177,0.2635233855143528,1.7880412514931177,0.1724855215723285,0.6038574520155812,0.4710226386375798
seedpair03_ref20260905_label20260904_noise02000_rep006_seed2026085706,3,31,20260905,20260904,fiducial,0.2,52.855261886141264,6,2026085706,264.2763094307063,2050,3,2047,0.0001,2.0,1.6362121785832997,0.2519542962991609,1.6362121785832997,0.1656472173765214,0.6101447648096435,0.4746104268918014
seedpair03_ref20260905_label20260904_noise02000_rep007_seed2026085707,3,32,20260905,20260904,fiducial,0.2,52.855261886141264,7,2026085707,264.2763094307063,2050,3,2047,0.0001,2.0,1.670826872412819,0.2551533340537375,1.670826872412819,0.1604974663720278,0.5859892023144498,0.4560310781114793
seedpair03_ref20260905_label20260904_noise02000_rep008_seed2026085708,3,33,20260905,20260904,fiducial,0.2,52.855261886141264,8,2026085708,264.2763094307063,2050,3,2047,0.0001,2.0,1.6230981126883826,0.2502263883714918,1.6230981126883826,0.1629666769310841,0.6078692838833528,0.4725352811132525
seedpair03_ref20260905_label20260904_noise02000_rep009_seed2026085709,3,34,20260905,20260904,fiducial,0.2,52.855261886141264,9,2026085709,264.2763094307063,1795,3,1792,0.0001,2.0,1.6746686134137216,0.2576649491782991,1.6746686134137216,0.1708209437272224,0.6254776254084395,0.4866881965012457
seedpair03_ref20260905_label20260904_noise02000_rep010_seed2026085710,3,35,20260905,20260904,fiducial,0.2,52.855261886141264,10,2026085710,264.2763094307063,1795,3,1792,0.0001,2.0,1.7222163589183066,0.2595035804034933,1.7222163589183066,0.1686026746399665,0.602817084549661,0.469656810308279
seedpair03_ref20260905_label20260904_noise02000_rep011_seed2026085711,3,36,20260905,20260904,fiducial,0.2,52.855261886141264,11,2026085711,264.2763094307063,1795,3,1792,0.0001,2.0,1.835803003536744,0.2653903126057692,1.835803003536744,0.1698969711036297,0.6036226680396366,0.4704485464957506
seedpair03_ref20260905_label20260904_noise04000_rep000_seed2026085700,3,37,20260905,20260904,fiducial,0.4,105.71052377228251,0,2026085700,264.2763094307063,1539,3,1536,0.0001,2.0,1.2860457120645326,0.4207711804647981,1.2860457120645326,0.2291420444261779,0.7000470747891964,0.5509194202575036
seedpair03_ref20260905_label20260904_noise04000_rep001_seed2026085701,3,38,20260905,20260904,fiducial,0.4,105.71052377228251,1,2026085701,264.2763094307063,899,3,896,0.0001,2.0,1.3052903269226277,0.4260742892799328,1.3052903269226277,0.2279134218492501,0.6724430086854708,0.5306027863998772
seedpair03_ref20260905_label20260904_noise04000_rep002_seed2026085702,3,39,20260905,20260904,fiducial,0.4,105.71052377228251,2,2026085702,264.2763094307063,1027,3,1024,0.0001,2.0,1.330714009861811,0.4314222834932849,1.330714009861811,0.2354906947108024,0.7044795885083863,0.5552847526386081
seedpair03_ref20260905_label20260904_noise04000_rep003_seed2026085703,3,40,20260905,20260904,fiducial,0.4,105.71052377228251,3,2026085703,264.2763094307063,1283,3,1280,0.0001,2.0,1.3445385573216144,0.4413755823827274,1.3445385573216144,0.2333415562893848,0.7108817431467717,0.5595619906168255
seedpair03_ref20260905_label20260904_noise04000_rep004_seed2026085704,3,41,20260905,20260904,fiducial,0.4,105.71052377228251,4,2026085704,264.2763094307063,1283,3,1280,0.0001,2.0,1.3532259152465018,0.4345629112870635,1.3532259152465018,0.2335670098089983,0.7043944524056124,0.5548762434503213
seedpair03_ref20260905_label20260904_noise04000_rep005_seed2026085705,3,42,20260905,20260904,fiducial,0.4,105.71052377228251,5,2026085705,264.2763094307063,1539,3,1536,0.0001,2.0,1.397172822890153,0.4394383496043588,1.397172822890153,0.2428580121789853,0.6609132133614096,0.5250904611030197
seedpair03_ref20260905_label20260904_noise04000_rep006_seed2026085706,3,43,20260905,20260904,fiducial,0.4,105.71052377228251,6,2026085706,264.2763094307063,1795,3,1792,0.0001,2.0,1.265372264531239,0.4185131137913188,1.265372264531239,0.2308546386431371,0.6785899993628789,0.5356105363711265
seedpair03_ref20260905_label20260904_noise04000_rep007_seed2026085707,3,44,20260905,20260904,fiducial,0.4,105.71052377228251,7,2026085707,264.2763094307063,1283,3,1280,0.0001,2.0,1.34144563269297,0.4317938320153057,1.34144563269297,0.2251660474136255,0.6440849706687716,0.5095015951039739
seedpair03_ref20260905_label20260904_noise04000_rep008_seed2026085708,3,45,20260905,20260904,fiducial,0.4,105.71052377228251,8,2026085708,264.2763094307063,1539,3,1536,0.0001,2.0,1.2954161962828024,0.4205769005865714,1.2954161962828024,0.223102233946287,0.6706735816985722,0.5284419221456484
seedpair03_ref20260905_label20260904_noise04000_rep009_seed2026085709,3,46,20260905,20260904,fiducial,0.4,105.71052377228251,9,2026085709,264.2763094307063,899,3,896,0.0001,2.0,1.3111016896342074,0.4347149979322308,1.3111016896342074,0.2423566798635055,0.7089489440395895,0.5597890473979472
seedpair03_ref20260905_label20260904_noise04000_rep010_seed2026085710,3,47,20260905,20260904,fiducial,0.4,105.71052377228251,10,2026085710,264.2763094307063,1283,3,1280,0.0001,2.0,1.3406648764708162,0.432888219953761,1.3406648764708162,0.2313399015346953,0.6733950209612016,0.5319259556936908
seedpair03_ref20260905_label20260904_noise04000_rep011_seed2026085711,3,48,20260905,20260904,fiducial,0.4,105.71052377228251,11,2026085711,264.2763094307063,1283,3,1280,0.0001,2.0,1.4502529213577355,0.4418522001594109,1.4502529213577355,0.2377745175045722,0.6817966557400054,0.5392250621952558
seedpair03_ref20260905_label20260904_noise08000_rep000_seed2026085700,3,49,20260905,20260904,fiducial,0.8,211.42104754456503,0,2026085700,264.2763094307063,514,3,511,0.0001,2.0,1.144090264001048,0.6694296782670369,1.144090264001048,0.358340539220886,0.9751472171892596,0.774749847473993
seedpair03_ref20260905_label20260904_noise08000_rep001_seed2026085701,3,50,20260905,20260904,fiducial,0.8,211.42104754456503,1,2026085701,264.2763094307063,514,3,511,0.0001,2.0,1.1903932551832412,0.6796243178109349,1.1903932551832412,0.3421828432352574,0.888015965518018,0.7087209378744254
seedpair03_ref20260905_label20260904_noise08000_rep002_seed2026085702,3,51,20260905,20260904,fiducial,0.8,211.42104754456503,2,2026085702,264.2763094307063,771,3,768,0.0001,2.0,1.2081445425813209,0.6921942931579431,1.2081445425813209,0.3707644948887181,0.924000589933944,0.7405254093764229
seedpair03_ref20260905_label20260904_noise08000_rep003_seed2026085703,3,52,20260905,20260904,fiducial,0.8,211.42104754456503,3,2026085703,264.2763094307063,259,3,256,0.0001,1.0,1.1797656282735471,0.6999708012273712,1.1797656282735471,0.3584021891100571,0.8396462632083573,0.6776371323391384
seedpair03_ref20260905_label20260904_noise08000_rep004_seed2026085704,3,53,20260905,20260904,fiducial,0.8,211.42104754456503,4,2026085704,264.2763094307063,514,3,511,0.0001,1.0,1.224874541542059,0.6919825712946924,1.224874541542059,0.3687246603782034,0.9203879276756668,0.7375041990617466
seedpair03_ref20260905_label20260904_noise08000_rep005_seed2026085705,3,54,20260905,20260904,fiducial,0.8,211.42104754456503,5,2026085705,264.2763094307063,643,3,640,0.0001,1.0,1.2251831839544385,0.6880716835640465,1.2251831839544385,0.3666104469417518,0.8861519714945256,0.7125799351812268
seedpair03_ref20260905_label20260904_noise08000_rep006_seed2026085706,3,55,20260905,20260904,fiducial,0.8,211.42104754456503,6,2026085706,264.2763094307063,1027,3,1024,0.0001,2.0,1.1488069290152338,0.6701604074636528,1.1488069290152338,0.3792588971179537,0.90942404395703,0.7319585832074891
seedpair03_ref20260905_label20260904_noise08000_rep007_seed2026085707,3,56,20260905,20260904,fiducial,0.8,211.42104754456503,7,2026085707,264.2763094307063,514,3,511,0.0001,1.0,1.184353356921822,0.6789958574743938,1.184353356921822,0.3497051443901586,0.8796482653174041,0.7042863958531576
seedpair03_ref20260905_label20260904_noise08000_rep008_seed2026085708,3,57,20260905,20260904,fiducial,0.8,211.42104754456503,8,2026085708,264.2763094307063,1283,3,1280,0.0001,2.0,1.208099985068878,0.6774030673902027,1.208099985068878,0.3700805835209621,0.889481321081443,0.7157173614813835
seedpair03_ref20260905_label20260904_noise08000_rep009_seed2026085709,3,58,20260905,20260904,fiducial,0.8,211.42104754456503,9,2026085709,264.2763094307063,259,3,256,0.0001,1.0,1.1637708383296457,0.695843105157552,1.1637708383296457,0.3766975302626237,0.9106283449374936,0.7322535157953863
seedpair03_ref20260905_label20260904_noise08000_rep010_seed2026085710,3,59,20260905,20260904,fiducial,0.8,211.42104754456503,10,2026085710,264.2763094307063,514,3,511,0.0001,2.0,1.2092583120002542,0.6882014844601186,1.2092583120002542,0.3518140860697411,0.8806939355436106,0.7054828385342735
seedpair03_ref20260905_label20260904_noise08000_rep011_seed2026085711,3,60,20260905,20260904,fiducial,0.8,211.42104754456503,11,2026085711,264.2763094307063,387,3,384,0.0001,1.0,1.3236367536113751,0.6977423110051779,1.3236367536113751,0.3506672185403373,0.8715727601686475,0.6987088474243913
seedpair04_ref20260915_label20260914_noise00000_rep000_seed2026086700,4,0,20260915,20260914,fiducial,0.0,0.0,0,2026086700,265.0776852122761,2050,3,2047,1e-06,2.0,0.1270098190176016,0.1270098190176016,,0.1270098190176016,0.6629844663096724,0.5119467152480083
seedpair04_ref20260915_label20260914_noise00500_rep000_seed2026086700,4,1,20260915,20260914,fiducial,0.05,13.253884260613807,0,2026086700,265.0776852122761,2050,3,2047,0.0001,2.0,8.77576409433786,0.1498547024268086,8.77576409433786,0.1394011089971448,0.6205058459682747,0.4814586653634541
seedpair04_ref20260915_label20260914_noise00500_rep001_seed2026086701,4,2,20260915,20260914,fiducial,0.05,13.253884260613807,1,2026086701,265.0776852122761,2050,3,2047,1e-06,2.0,7.990398252321202,0.1429538450598991,7.990398252321202,0.1361441230884784,0.6744676054427237,0.5215536779340556
seedpair04_ref20260915_label20260914_noise00500_rep002_seed2026086702,4,3,20260915,20260914,fiducial,0.05,13.253884260613807,2,2026086702,265.0776852122761,2050,3,2047,0.0001,2.0,8.393373901482608,0.1468948240879812,8.393373901482608,0.1387610714505449,0.6187144621365602,0.4800398994195613
seedpair04_ref20260915_label20260914_noise00500_rep003_seed2026086703,4,4,20260915,20260914,fiducial,0.05,13.253884260613807,3,2026086703,265.0776852122761,2050,3,2047,0.0001,2.0,8.569040283157966,0.1483149127414602,8.569040283157966,0.1381203816564552,0.6175210919194928,0.4790688675270183
seedpair04_ref20260915_label20260914_noise00500_rep004_seed2026086704,4,5,20260915,20260914,fiducial,0.05,13.253884260613807,4,2026086704,265.0776852122761,2050,3,2047,0.0001,2.0,9.13600880705138,0.1527371267275106,9.13600880705138,0.1394936837430114,0.6142275844002278,0.4767706291969009
seedpair04_ref20260915_label20260914_noise00500_rep005_seed2026086705,4,6,20260915,20260914,fiducial,0.05,13.253884260613807,5,2026086705,265.0776852122761,2050,3,2047,0.0001,2.0,8.898466080186465,0.1509907371260601,8.898466080186465,0.1397457496946814,0.6177658255553542,0.4794495564750717
seedpair04_ref20260915_label20260914_noise00500_rep006_seed2026086706,4,7,20260915,20260914,fiducial,0.05,13.253884260613807,6,2026086706,265.0776852122761,2050,3,2047,1e-06,2.0,8.319122945729799,0.1456049503871762,8.319122945729799,0.1402118121430007,0.6830303057568278,0.5284330918963629
seedpair04_ref20260915_label20260914_noise00500_rep007_seed2026086707,4,8,20260915,20260914,fiducial,0.05,13.253884260613807,7,2026086707,265.0776852122761,2050,3,2047,0.0001,2.0,8.710907161299623,0.1490975736445442,8.710907161299623,0.140086823493199,0.6238520735101964,0.4840470353875769
seedpair04_ref20260915_label20260914_noise00500_rep008_seed2026086708,4,9,20260915,20260914,fiducial,0.05,13.253884260613807,8,2026086708,265.0776852122761,2050,3,2047,0.0001,2.0,8.398207106256866,0.1467283924529164,8.398207106256866,0.1391286367224503,0.6136657936008253,0.4763054660430532
seedpair04_ref20260915_label20260914_noise00500_rep009_seed2026086709,4,10,20260915,20260914,fiducial,0.05,13.253884260613807,9,2026086709,265.0776852122761,2050,3,2047,0.0001,2.0,8.744445606741852,0.1495441430657364,8.744445606741852,0.1400536127381594,0.6146649850094971,0.4771667142105428
seedpair04_ref20260915_label20260914_noise00500_rep010_seed2026086710,4,11,20260915,20260914,fiducial,0.05,13.253884260613807,10,2026086710,265.0776852122761,2050,3,2047,0.0001,2.0,8.214414967265531,0.1451134230249509,8.214414967265531,0.1387766096120497,0.6180085223717359,0.4795132602278714
seedpair04_ref20260915_label20260914_noise00500_rep011_seed2026086711,4,12,20260915,20260914,fiducial,0.05,13.253884260613807,11,2026086711,265.0776852122761,2050,3,2047,1e-06,2.0,8.740363865279246,0.1497317186142951,8.740363865279246,0.1396109894310514,0.6922094947082739,0.535260650369718
seedpair04_ref20260915_label20260914_noise01000_rep000_seed2026086700,4,13,20260915,20260914,fiducial,0.1,26.507768521227614,0,2026086700,265.0776852122761,2050,3,2047,0.0001,2.0,3.180236316791293,0.1795631991656175,3.180236316791293,0.1457303160479831,0.6238938514995052,0.4847760753144132
seedpair04_ref20260915_label20260914_noise01000_rep001_seed2026086701,4,14,20260915,20260914,fiducial,0.1,26.507768521227614,1,2026086701,265.0776852122761,2050,3,2047,0.0001,2.0,3.0334787735305886,0.1752807275661783,3.0334787735305886,0.1451964845543859,0.6179159436263262,0.4802401190268036
seedpair04_ref20260915_label20260914_noise01000_rep002_seed2026086702,4,15,20260915,20260914,fiducial,0.1,26.507768521227614,2,2026086702,265.0776852122761,2050,3,2047,0.0001,2.0,2.9919411932197817,0.1749630187834693,2.9919411932197817,0.1442637401722652,0.6206094504302272,0.4821361268940208
seedpair04_ref20260915_label20260914_noise01000_rep003_seed2026086703,4,16,20260915,20260914,fiducial,0.1,26.507768521227614,3,2026086703,265.0776852122761,2050,3,2047,0.0001,2.0,3.091281255914597,0.177592697974901,3.091281255914597,0.1430163969763509,0.6178493843824466,0.4799160893100359
seedpair04_ref20260915_label20260914_noise01000_rep004_seed2026086704,4,17,20260915,20260914,fiducial,0.1,26.507768521227614,4,2026086704,265.0776852122761,2050,3,2047,0.0001,2.0,3.3831181784431967,0.1848206955431535,3.3831181784431967,0.1461283580442942,0.611772595545792,0.4757689416647959
seedpair04_ref20260915_label20260914_noise01000_rep005_seed2026086705,4,18,20260915,20260914,fiducial,0.1,26.507768521227614,5,2026086705,265.0776852122761,2050,3,2047,0.0001,2.0,3.2853500025142672,0.1827357241708512,3.2853500025142672,0.1467108195505068,0.6189199994327913,0.4811831416942878
seedpair04_ref20260915_label20260914_noise01000_rep006_seed2026086706,4,19,20260915,20260914,fiducial,0.1,26.507768521227614,6,2026086706,265.0776852122761,2050,3,2047,0.0001,2.0,2.997392129164833,0.1736414726281065,2.997392129164833,0.1456230514558938,0.6212848099363737,0.4828121787191278
seedpair04_ref20260915_label20260914_noise01000_rep007_seed2026086707,4,20,20260915,20260914,fiducial,0.1,26.507768521227614,7,2026086707,265.0776852122761,2050,3,2047,0.0001,2.0,3.0707390159026016,0.176023127102067,3.0707390159026016,0.1464749272565407,0.630271576625397,0.4896380272968271
seedpair04_ref20260915_label20260914_noise01000_rep008_seed2026086708,4,21,20260915,20260914,fiducial,0.1,26.507768521227614,8,2026086708,265.0776852122761,2050,3,2047,0.0001,2.0,3.025254042540933,0.1754227746853963,3.025254042540933,0.1452144066839582,0.6105217990123304,0.4747171804671695
seedpair04_ref20260915_label20260914_noise01000_rep009_seed2026086709,4,22,20260915,20260914,fiducial,0.1,26.507768521227614,9,2026086709,265.0776852122761,2050,3,2047,0.0001,2.0,3.1790613700224037,0.1794305060644631,3.1790613700224037,0.147176739710912,0.612542899972334,0.4764795841847923
seedpair04_ref20260915_label20260914_noise01000_rep010_seed2026086710,4,23,20260915,20260914,fiducial,0.1,26.507768521227614,10,2026086710,265.0776852122761,2050,3,2047,0.0001,2.0,2.908639858629292,0.1720287013807784,2.908639858629292,0.14430158755423,0.6185478658571222,0.4805994889405379
seedpair04_ref20260915_label20260914_noise01000_rep011_seed2026086711,4,24,20260915,20260914,fiducial,0.1,26.507768521227614,11,2026086711,265.0776852122761,2050,3,2047,0.0001,2.0,3.176919799716835,0.1799172155092958,3.176919799716835,0.1477096655052064,0.6246142813169582,0.4855654013771661
seedpair04_ref20260915_label20260914_noise02000_rep000_seed2026086700,4,25,20260915,20260914,fiducial,0.2,53.01553704245524,0,2026086700,265.0776852122761,2050,3,2047,0.0001,2.0,1.757652491739396,0.2624543637510467,1.757652491739396,0.1688386141156188,0.6388006621836064,0.4989873191687379
seedpair04_ref20260915_label20260914_noise02000_rep001_seed2026086701,4,26,20260915,20260914,fiducial,0.2,53.01553704245524,1,2026086701,265.0776852122761,1795,3,1792,0.0001,2.0,1.6943903230169282,0.2574458327453478,1.6943903230169282,0.1688527063146987,0.628384580122451,0.4912465090943603
seedpair04_ref20260915_label20260914_noise02000_rep002_seed2026086702,4,27,20260915,20260914,fiducial,0.2,53.01553704245524,2,2026086702,265.0776852122761,2050,3,2047,0.0001,2.0,1.6664049028097585,0.2577695473687744,1.6664049028097585,0.1654658931955559,0.6334831899456527,0.4945562515998207
seedpair04_ref20260915_label20260914_noise02000_rep003_seed2026086703,4,28,20260915,20260914,fiducial,0.2,53.01553704245524,3,2026086703,265.0776852122761,2050,3,2047,0.0001,2.0,1.7275818060143109,0.2617876609828893,1.7275818060143109,0.1632424614923106,0.6265731213405218,0.489102990319089
seedpair04_ref20260915_label20260914_noise02000_rep004_seed2026086704,4,29,20260915,20260914,fiducial,0.2,53.01553704245524,4,2026086704,265.0776852122761,2050,3,2047,0.0001,2.0,1.8818529278605,0.2705333702307054,1.8818529278605,0.1702849398967798,0.6166158819550569,0.4827168003444257
seedpair04_ref20260915_label20260914_noise02000_rep005_seed2026086705,4,30,20260915,20260914,fiducial,0.2,53.01553704245524,5,2026086705,265.0776852122761,2050,3,2047,0.0001,2.0,1.853972027399558,0.2702534126270296,1.853972027399558,0.1716312093360154,0.6309674871290514,0.4935677609080345
seedpair04_ref20260915_label20260914_noise02000_rep006_seed2026086706,4,31,20260915,20260914,fiducial,0.2,53.01553704245524,6,2026086706,265.0776852122761,2050,3,2047,0.0001,2.0,1.6429770225738192,0.2519578170263955,1.6429770225738192,0.168381252531395,0.6335412679492951,0.4950116627203905
seedpair04_ref20260915_label20260914_noise02000_rep007_seed2026086707,4,32,20260915,20260914,fiducial,0.2,53.01553704245524,7,2026086707,265.0776852122761,1795,3,1792,0.0001,2.0,1.6233892801851737,0.2513504736138168,1.6233892801851737,0.1688210740073102,0.6522373690028168,0.5089820296318396
seedpair04_ref20260915_label20260914_noise02000_rep008_seed2026086708,4,33,20260915,20260914,fiducial,0.2,53.01553704245524,8,2026086708,265.0776852122761,2050,3,2047,0.0001,2.0,1.7139575744043614,0.2598584035804548,1.7139575744043614,0.1679672707474495,0.6136453780066823,0.4801708965154532
seedpair04_ref20260915_label20260914_noise02000_rep009_seed2026086709,4,34,20260915,20260914,fiducial,0.2,53.01553704245524,9,2026086709,265.0776852122761,1795,3,1792,0.0001,2.0,1.7696793116652487,0.2630829328941436,1.7696793116652487,0.1728866948772649,0.6205076827284052,0.4859902055503255
seedpair04_ref20260915_label20260914_noise02000_rep010_seed2026086710,4,35,20260915,20260914,fiducial,0.2,53.01553704245524,10,2026086710,265.0776852122761,2050,3,2047,0.0001,2.0,1.6309323680325791,0.2536663286962713,1.6309323680325791,0.1655596299270714,0.6268633038908346,0.4896451121789357
seedpair04_ref20260915_label20260914_noise02000_rep011_seed2026086711,4,36,20260915,20260914,fiducial,0.2,53.01553704245524,11,2026086711,265.0776852122761,2050,3,2047,0.0001,2.0,1.7288529209659584,0.2616677074552366,1.7288529209659584,0.1711815593574747,0.6399388155715725,0.5001676271890348
seedpair04_ref20260915_label20260914_noise04000_rep000_seed2026086700,4,37,20260915,20260914,fiducial,0.4,106.03107408491049,0,2026086700,265.0776852122761,1539,3,1536,0.0001,2.0,1.389741737228651,0.4393771446782818,1.389741737228651,0.2390350532109395,0.7123318161054681,0.5645347606616267
